Core_ID,Species,Ring,Resin_Duct_Count,Calendar_Year,Notes,
PCN0903B,PICO,37,3,1984,,
PCN0903B,PICO,38,3,1983,,
PCN0903B,PICO,39,0,1982,,
PCN0903B,PICO,40,3,1981,,
PCN0903B,PICO,41,2,1980,,
PCN0903B,PICO,42,4,1979,,
PCN0903B,PICO,43,1,1978,,
PCN0903B,PICO,44,2,1977,,
PCN0903B,PICO,45,3,1976,,
PCN0903B,PICO,46,2,1975,,
PCN0903B,PICO,47,0,1974,,
PCN0903B,PICO,48,4,1973,,
PCN0903B,PICO,49,1,1972,,
PCN0903B,PICO,50,1,1971,,
PCN0903B,PICO,51,2,1970,,
PMN0905A,PIMO,0,1,2021,,
PMN0905A,PIMO,1,2,2020,,
PMN0905A,PIMO,2,1,2019,,
PMN0905A,PIMO,3,1,2018,,
PMN0905A,PIMO,4,3,2017,,
PMN0905A,PIMO,5,2,2016,,
PMN0905A,PIMO,6,2,2015,,
PMN0905A,PIMO,7,0,2014,,
PMN0905A,PIMO,8,2,2013,,
PMN0905A,PIMO,9,1,2012,,
PMN0905A,PIMO,10,1,2011,,
PMN0905A,PIMO,11,2,2010,,
PMN0905A,PIMO,12,2,2009,crack,
PMN0905A,PIMO,13,0,2008,,
PMN0905A,PIMO,14,1,2007,,
PMN0905A,PIMO,15,2,2006,,
PMN0905A,PIMO,16,4,2005,,
PMN0905A,PIMO,17,0,2004,,
PMN0905A,PIMO,18,2,2003,,
PMN0905A,PIMO,19,1,2002,,
PMN0905A,PIMO,20,1,2001,,
PMN0905A,PIMO,21,1,2000,,
PMN0905A,PIMO,22,2,1999,,
PMN0905A,PIMO,23,3,1998,,
PMN0905A,PIMO,24,2,1997,,
PMN0905A,PIMO,25,1,1996,,
PMN0905A,PIMO,26,1,1995,,
PMN0905A,PIMO,27,3,1994,,
PMN0905A,PIMO,28,1,1993,,
PMN0905A,PIMO,29,1,1992,,
PMN0905A,PIMO,30,3,1991,,
PMN0905A,PIMO,31,2,1990,,
PMN0905A,PIMO,32,1,1989,,
PMN0905A,PIMO,33,1,1988,,
PMN0905A,PIMO,34,1,1987,,
PMN0905A,PIMO,35,2,1986,,
PMN0905A,PIMO,36,2,1985,,
PMN0905A,PIMO,37,0,1984,,
PMN0905A,PIMO,38,3,1983,,
PMN0905A,PIMO,39,1,1982,,
PMN0905A,PIMO,40,4,1981,,
PMN0905A,PIMO,41,0,1980,very narrow ring--10 cells wide,
PMN0905A,PIMO,42,1,1979,,
PMN0905A,PIMO,43,1,1978,,
PMN0905A,PIMO,44,3,1977,very narrow ring--6 cells wide,
PMN0905A,PIMO,45,2,1976,,
PMN0905A,PIMO,46,0,1975,,
PMN0905A,PIMO,47,3,1974,,
PMN0905A,PIMO,48,2,1973,,
PMN0905A,PIMO,49,1,1972,,
PMN0905A,PIMO,50,1,1971,,
PMN0905A,PIMO,51,3,1970,,
PMN0906A,PIMO,0,0,2021,,
PMN0906A,PIMO,1,0,2020,,
PMN0906A,PIMO,2,4,2019,,
PMN0906A,PIMO,3,0,2018,,
PMN0906A,PIMO,4,1,2017,,
PMN0906A,PIMO,5,1,2016,,
PMN0906A,PIMO,6,1,2015,,
PMN0906A,PIMO,7,1,2014,,
PMN0906A,PIMO,8,1,2013,,
PMN0906A,PIMO,9,2,2012,,
PMN0906A,PIMO,10,1,2011,,
PMN0906A,PIMO,11,2,2010,,
PMN0906A,PIMO,12,1,2009,,
PMN0906A,PIMO,13,0,2008,,
PMN0906A,PIMO,14,1,2007,,
PMN0906A,PIMO,15,2,2006,,
PMN0906A,PIMO,16,2,2005,,
PMN0906A,PIMO,17,1,2004,,
PMN0906A,PIMO,18,0,2003,,
PMN0906A,PIMO,19,1,2002,,
PMN0906A,PIMO,20,1,2001,,
PMN0906A,PIMO,21,2,2000,,
PMN0906A,PIMO,22,1,1999,,
PMN0906A,PIMO,23,2,1998,,
PMN0906A,PIMO,24,1,1997,,
PMN0906A,PIMO,25,0,1996,,
PMN0906A,PIMO,26,1,1995,,
PMN0906A,PIMO,27,1,1994,,
PMN0906A,PIMO,28,2,1993,,
PMN0906A,PIMO,29,0,1992,,
PMN0906A,PIMO,30,1,1991,,
PMN0906A,PIMO,31,0,1990,,
PMN0906A,PIMO,32,0,1989,,
PMN0906A,PIMO,33,0,1988,,
PMN0906A,PIMO,34,2,1987,,
PMN0906A,PIMO,35,2,1986,,
PMN0906A,PIMO,36,1,1985,,
PMN0906A,PIMO,37,1,1984,,
PMN0906A,PIMO,38,1,1983,,
PMN0906A,PIMO,39,1,1982,,
PMN0906A,PIMO,40,3,1981,,
PMN0906A,PIMO,41,1,1980,,
PMN0906A,PIMO,42,1,1979,,
PMN0906A,PIMO,43,0,1978,,
PMN0906A,PIMO,44,0,1977,,
PMN0906A,PIMO,45,1,1976,,
PMN0906A,PIMO,46,1,1975,,
PMN0906A,PIMO,47,1,1974,,
PMN0906A,PIMO,48,5,1973,,
PMN0906A,PIMO,49,1,1972,,
PMN0906A,PIMO,50,0,1971,,
PMN0906A,PIMO,51,2,1970,,
PMN0906A,PIMO,52,1,1969,,
PMN0908A,PIMO,0,0,2021,,
PMN0908A,PIMO,1,2,2020,,
PMN0908A,PIMO,2,0,2019,"large, between '19 & '18",
PMN0908A,PIMO,3,1,2018,,
PMN0908A,PIMO,4,2,2017,,
PMN0908A,PIMO,5,1,2016,,
PMN0908A,PIMO,6,1,2015,,
PMN0908A,PIMO,7,3,2014,,
PMN0908A,PIMO,8,3,2013,,
PMN0908A,PIMO,9,0,2012,,
PMN0908A,PIMO,10,1,2011,,
PMN0908A,PIMO,11,2,2010,,
PMN0908A,PIMO,12,1,2009,,
PMN0908A,PIMO,13,1,2008,,
PMN0908A,PIMO,14,0,2007,,
PMN0908A,PIMO,15,1,2006,,
PMN0908A,PIMO,16,1,2005,,
PMN0908A,PIMO,17,0,2004,false ring?,
PMN0908A,PIMO,18,1,2003,,
PMN0908A,PIMO,19,1,2002,,
PMN0908A,PIMO,20,0,2001,,
PMN0908A,PIMO,21,4,2000,,
PMN0908A,PIMO,22,0,1999,,
PMN0908A,PIMO,23,0,1998,,
PMN0908A,PIMO,24,1,1997,,
PMN0908A,PIMO,25,1,1996,,
PMN0908A,PIMO,26,3,1995,,
PMN0908A,PIMO,27,1,1994,,
PMN0908A,PIMO,28,0,1993,,
PMN0908A,PIMO,29,1,1992,,
PMN0908A,PIMO,30,1,1991,,
PMN0908A,PIMO,31,0,1990,,
PMN0908A,PIMO,32,0,1989,,
PMN0908A,PIMO,33,2,1988,,
PMN0908A,PIMO,34,0,1987,,
PMN0908A,PIMO,35,1,1986,,
PMN0908A,PIMO,36,1,1985,,
PMN0908A,PIMO,37,1,1984,,
PMN0908A,PIMO,38,1,1983,,
PMN0908A,PIMO,39,2,1982,,
PMN0908A,PIMO,40,1,1981,,
PMN0908A,PIMO,41,0,1980,,
PMN0908A,PIMO,42,1,1979,,
PMN0908A,PIMO,43,1,1978,,
PMN0908A,PIMO,44,1,1977,false ring?,
PMN0908A,PIMO,45,0,1976,,
PMN0908A,PIMO,46,0,1975,,
PMN0908A,PIMO,47,1,1974,,
PMN0908A,PIMO,48,0,1973,,
PMN0908A,PIMO,49,0,1972,,
PMN0908A,PIMO,50,1,1971,,
PMN0908A,PIMO,51,1,1970,,
PMN0911A,PIMO,0,0,2021,,
PMN0911A,PIMO,1,1,2020,,
PMN0911A,PIMO,2,2,2019,,
PMN0911A,PIMO,3,0,2018,,
PMN0911A,PIMO,4,2,2017,,
PMN0911A,PIMO,5,0,2016,,
PMN0911A,PIMO,6,2,2015,,
PMN0911A,PIMO,7,2,2014,,
PMN0911A,PIMO,8,0,2013,,
PMN0911A,PIMO,9,1,2012,,
PMN0911A,PIMO,10,1,2011,,
PMN0911A,PIMO,11,2,2010,,
PMN0911A,PIMO,12,2,2009,,
PMN0911A,PIMO,13,2,2008,,
PMN0911A,PIMO,14,2,2007,,
PMN0911A,PIMO,15,3,2006,,
PMN0911A,PIMO,16,3,2005,,
PMN0911A,PIMO,17,0,2004,,
PMN0911A,PIMO,18,0,2003,,
PMN0911A,PIMO,19,0,2002,,
PMN0911A,PIMO,20,4,2001,,
PMN0911A,PIMO,21,1,2000,,
PMN0911A,PIMO,22,3,1999,,
PMN0911A,PIMO,23,1,1998,,
PMN0911A,PIMO,24,1,1997,,
PMN0911A,PIMO,25,1,1996,,
PMN0911A,PIMO,26,2,1995,,
PMN0911A,PIMO,27,3,1994,,
PMN0911A,PIMO,28,3,1993,,
PMN0911A,PIMO,29,0,1992,,
PMN0911A,PIMO,30,2,1991,,
PMN0911A,PIMO,31,2,1990,,
PMN0911A,PIMO,32,0,1989,,
PMN0911A,PIMO,33,0,1988,,
PMN0911A,PIMO,34,4,1987,,
PMN0911A,PIMO,35,2,1986,,
PMN0911A,PIMO,36,1,1985,,
PMN0911A,PIMO,37,4,1984,,
PMN0911A,PIMO,38,2,1983,,
PMN0911A,PIMO,39,0,1982,,
PMN0911A,PIMO,40,3,1981,,
PMN0911A,PIMO,41,1,1980,,
PMN0911A,PIMO,42,4,1979,,
PMN0911A,PIMO,43,3,1978,,
PMN0911A,PIMO,44,2,1977,,
PMN0911A,PIMO,45,1,1976,,
PMN0911A,PIMO,46,0,1975,,
PMN0911A,PIMO,47,2,1974,,
PMN0911A,PIMO,48,4,1973,,
PMN0911A,PIMO,49,0,1972,,
PMN0911A,PIMO,50,3,1971,,
PMN0911A,PIMO,51,0,1970,,
PBN0912A,PIBA,0,1,2021,,
PBN0912A,PIBA,1,0,2020,,
PBN0912A,PIBA,2,2,2019,,
PBN0912A,PIBA,3,1,2018,,
PBN0912A,PIBA,4,1,2017,,
PBN0912A,PIBA,5,1,2016,,
PBN0912A,PIBA,6,0,2015,,
PBN0912A,PIBA,7,1,2014,,
PBN0912A,PIBA,8,1,2013,,
PBN0912A,PIBA,9,3,2012,narrow,
PBN0912A,PIBA,10,0,2011,,
PBN0912A,PIBA,11,4,2010,,
PBN0912A,PIBA,12,0,2009,,
PBN0912A,PIBA,13,2,2008,,
PBN0912A,PIBA,14,0,2007,crack,
PBN0912A,PIBA,15,2,2006,,
PBN0912A,PIBA,16,3,2005,,
PBN0912A,PIBA,17,0,2004,,
PBN0912A,PIBA,18,1,2003,,
PBN0912A,PIBA,19,2,2002,,
PBN0912A,PIBA,20,3,2001,,
PBN0912A,PIBA,21,1,2000,,
PBN0912A,PIBA,22,1,1999,,
PBN0912A,PIBA,23,0,1998,,
PBN0912A,PIBA,24,0,1997,,
PBN0912A,PIBA,25,3,1996,,
PBN0912A,PIBA,26,1,1995,,
PBN0912A,PIBA,27,2,1994,,
PBN0912A,PIBA,28,0,1993,,
PBN0912A,PIBA,29,0,1992,,
PBN0912A,PIBA,30,2,1991,,
PBN0912A,PIBA,31,1,1990,,
PBN0912A,PIBA,32,2,1989,,
PBN0912A,PIBA,33,0,1988,,
PBN0912A,PIBA,34,0,1987,,
PBN0912A,PIBA,35,2,1986,,
PBN0912A,PIBA,36,2,1985,,
PBN0912A,PIBA,37,3,1984,,
PBN0912A,PIBA,38,0,1983,,
PBN0912A,PIBA,39,2,1982,,
PBN0912A,PIBA,40,1,1981,,
PBN0912A,PIBA,41,2,1980,,
PBN0912A,PIBA,42,0,1979,,
PBN0912A,PIBA,43,1,1978,,
PBN0912A,PIBA,44,0,1977,,
PBN0912A,PIBA,45,0,1976,,
PBN0912A,PIBA,46,0,1975,,
PBN0912A,PIBA,47,2,1974,,
PBN0912A,PIBA,48,2,1973,,
PBN0912A,PIBA,49,0,1972,,
PBN0912A,PIBA,50,0,1971,,
PBN0912A,PIBA,51,1,1970,,
PM0913A,PIMO,0,0,2021,missing bark,
PM0913A,PIMO,1,1,2020,,
PM0913A,PIMO,2,0,2019,,
PM0913A,PIMO,3,4,2018,,
PM0913A,PIMO,4,3,2017,,
PM0913A,PIMO,5,1,2016,,
PM0913A,PIMO,6,1,2015,,
PM0913A,PIMO,7,2,2014,,
PM0913A,PIMO,8,3,2013,,
PM0913A,PIMO,9,2,2012,,
PM0913A,PIMO,10,1,2011,,
PM0913A,PIMO,11,3,2010,,
PM0913A,PIMO,12,1,2009,,
PM0913A,PIMO,13,1,2008,,
PM0913A,PIMO,14,1,2007,,
PM0913A,PIMO,15,4,2006,crack,
PM0913A,PIMO,16,1,2005,,
PM0913A,PIMO,17,0,2004,,
PM0913A,PIMO,18,3,2003,,
PM0913A,PIMO,19,0,2002,,
PM0913A,PIMO,20,5,2001,,
PM0913A,PIMO,21,2,2000,,
PM0913A,PIMO,22,3,1999,,
PM0913A,PIMO,23,2,1998,,
PM0913A,PIMO,24,3,1997,,
PM0913A,PIMO,25,3,1996,,
PM0913A,PIMO,26,2,1995,possible false ring between 1994 and 1995,
PM0913A,PIMO,27,3,1994,,
PM0913A,PIMO,28,3,1993,,
PM0913A,PIMO,29,0,1992,,
PM0913A,PIMO,30,0,1991,,
PM0913A,PIMO,31,4,1990,,
PM0913A,PIMO,32,2,1989,,
PM0913A,PIMO,33,0,1988,,
PM0913A,PIMO,34,2,1987,,
PM0913A,PIMO,35,6,1986,,
PM0913A,PIMO,36,1,1985,,
PM0913A,PIMO,37,2,1984,,
PM0913A,PIMO,38,3,1983,,
PM0913A,PIMO,39,2,1982,,
PM0913A,PIMO,40,2,1981,,
PM0913A,PIMO,41,8,1980,,
PM0913A,PIMO,42,0,1979,,
PM0913A,PIMO,43,4,1978,,
PM0913A,PIMO,44,2,1977,,
PM0913A,PIMO,45,0,1976,,
PM0913A,PIMO,46,2,1975,,
PM0913A,PIMO,47,3,1974,,
PM0913A,PIMO,48,0,1973,,
PM0913A,PIMO,49,3,1972,,
PM0913A,PIMO,50,4,1971,,
PM0913A,PIMO,51,1,1970,,
PMN0914A,PIMO,0,0,2021,,
PMN0914A,PIMO,1,4,2020,,
PMN0914A,PIMO,2,2,2019,,
PMN0914A,PIMO,3,0,2018,,
PMN0914A,PIMO,4,2,2017,,
PMN0914A,PIMO,5,2,2016,,
PMN0914A,PIMO,6,2,2015,,
PMN0914A,PIMO,7,1,2014,,
PMN0914A,PIMO,8,5,2013,1 of the 5 on border with 2012,
PMN0914A,PIMO,9,1,2012,,
PMN0914A,PIMO,10,2,2011,,
PMN0914A,PIMO,11,2,2010,,
PMN0914A,PIMO,12,3,2009,,
PMN0914A,PIMO,13,1,2008,,
PMN0914A,PIMO,14,3,2007,,
PMN0914A,PIMO,15,1,2006,,
PMN0914A,PIMO,16,4,2005,,
PMN0914A,PIMO,17,1,2004,,
PMN0914A,PIMO,18,1,2003,,
PMN0914A,PIMO,19,3,2002,sap,
PMN0914A,PIMO,20,5,2001,,
PMN0914A,PIMO,21,1,2000,,
PMN0914A,PIMO,22,2,1999,,
PMN0914A,PIMO,23,5,1998,,
PMN0914A,PIMO,24,0,1997,,
PMN0914A,PIMO,25,1,1996,,
PMN0914A,PIMO,26,3,1995,,
PMN0914A,PIMO,27,2,1994,,
PMN0914A,PIMO,28,2,1993,,
PMN0914A,PIMO,29,1,1992,,
PMN0914A,PIMO,30,2,1991,,
PMN0914A,PIMO,31,2,1990,,
PMN0914A,PIMO,32,0,1989,,
PMN0914A,PIMO,33,3,1988,,
PMN0914A,PIMO,34,5,1987,,
PMN0914A,PIMO,35,2,1986,,
PMN0914A,PIMO,36,4,1985,,
PMN0914A,PIMO,37,3,1984,,
PMN0914A,PIMO,38,1,1983,,
PMN0914A,PIMO,39,4,1982,,
PMN0914A,PIMO,40,2,1981,,
PMN0914A,PIMO,41,3,1980,,
PMN0914A,PIMO,42,1,1979,,
PMN0914A,PIMO,43,2,1978,,
PMN0914A,PIMO,44,3,1977,,
PMN0914A,PIMO,45,3,1976,,
PMN0914A,PIMO,46,3,1975,,
PMN0914A,PIMO,47,1,1974,,
PMN0914A,PIMO,48,5,1973,,
PMN0914A,PIMO,49,1,1972,,
PMN0914A,PIMO,50,2,1971,,
PMN0914A,PIMO,51,2,1970,,
PMN0915A,PIMO,0,4,2021,2 double resin ducts,
PMN0915A,PIMO,1,2,2020,,
PMN0915A,PIMO,2,1,2019,,
PMN0915A,PIMO,3,3,2018,,
PMN0915A,PIMO,4,4,2017,,
PMN0915A,PIMO,5,3,2016,,
PMN0915A,PIMO,6,3,2015,,
PMN0915A,PIMO,7,4,2014,,
PMN0915A,PIMO,8,0,2013,,
PMN0915A,PIMO,9,0,2012,,
PMN0915A,PIMO,10,5,2011,crack/broken between 2011-2010; ducts in crack may be worth exploring further,
PMN0915A,PIMO,11,2,2010,crack/broken between 2011-2010,
PMN0915A,PIMO,12,3,2009,,
PMN0915A,PIMO,13,3,2008,,
PMN0915A,PIMO,14,2,2007,,
PMN0915A,PIMO,15,4,2006,,
PMN0915A,PIMO,16,4,2005,,
PMN0915A,PIMO,17,0,2004,,
PMN0915A,PIMO,18,1,2003,plus a weird enlarged tracheid,
PMN0915A,PIMO,19,2,2002,,
PMN0915A,PIMO,20,1,2001,,
PMN0915A,PIMO,21,1,2000,,
PMN0915A,PIMO,22,3,1999,,
PMN0915A,PIMO,23,2,1998,,
PMN0915A,PIMO,24,0,1997,,
PMN0915A,PIMO,25,6,1996,,
PMN0915A,PIMO,26,3,1995,,
PMN0915A,PIMO,27,4,1994,,
PMN0915A,PIMO,28,0,1993,,
PMN0915A,PIMO,29,0,1992,,
PMN0915A,PIMO,30,0,1991,,
PMN0915A,PIMO,31,7,1990,,
PMN0915A,PIMO,32,0,1989,,
PMN0915A,PIMO,33,2,1988,,
PMN0915A,PIMO,34,2,1987,,
PMN0915A,PIMO,35,4,1986,,
PMN0915A,PIMO,36,1,1985,,
PMN0915A,PIMO,37,2,1984,,
PMN0915A,PIMO,38,4,1983,,
PMN0915A,PIMO,39,2,1982,,
PMN0915A,PIMO,40,2,1981,,
PMN0915A,PIMO,41,5,1980,,
PMN0915A,PIMO,42,2,1979,,
PMN0915A,PIMO,43,1,1978,,
PMN0915A,PIMO,44,2,1977,,
PMN0915A,PIMO,45,4,1976,,
PMN0915A,PIMO,46,5,1975,,
PMN0915A,PIMO,47,6,1974,one a double resin duct,
PMN0915A,PIMO,48,0,1973,,
PMN0915A,PIMO,49,2,1972,,
PMN0915A,PIMO,50,3,1971,,
PMN0915A,PIMO,51,3,1970,,
PMN0916A,PIMO,0,2,2021,,
PMN0916A,PIMO,1,3,2020,,
PMN0916A,PIMO,2,1,2019,,
PMN0916A,PIMO,3,1,2018,,
PMN0916A,PIMO,4,6,2017,,
PMN0916A,PIMO,5,4,2016,,
PMN0916A,PIMO,6,1,2015,,
PMN0916A,PIMO,7,1,2014,,
PMN0916A,PIMO,8,4,2013,,
PMN0916A,PIMO,9,1,2012,,
PMN0916A,PIMO,10,3,2011,,
PMN0916A,PIMO,11,2,2010,,
PMN0916A,PIMO,12,3,2009,,
PMN0916A,PIMO,13,0,2008,,
PMN0916A,PIMO,14,3,2007,,
PMN0916A,PIMO,15,2,2006,,
PMN0916A,PIMO,16,5,2005,,
PMN0916A,PIMO,17,2,2004,,
PMN0916A,PIMO,18,3,2003,,
PMN0916A,PIMO,19,1,2002,,
PMN0916A,PIMO,20,2,2001,,
PMN0916A,PIMO,21,1,2000,,
PMN0916A,PIMO,22,1,1999,,
PMN0916A,PIMO,23,3,1998,,
PMN0916A,PIMO,24,1,1997,false ring?,
PMN0916A,PIMO,25,4,1996,,
PMN0916A,PIMO,26,5,1995,,
PMN0916A,PIMO,27,9,1994,,
PMN0916A,PIMO,28,9,1993,"narrow, resin-filled",
PMN0916A,PIMO,29,0,1992,resin-filled,
PMN0916A,PIMO,30,0,1991,resin-filled,
PMN0916A,PIMO,31,1,1990,resin-filled,
PMN0916A,PIMO,32,2,1989,resin-filled,
PMN0916A,PIMO,33,2,1988,resin-filled,
PMN0916A,PIMO,34,4,1987,resin-filled,
PMN0916A,PIMO,35,1,1986,resin-filled,
PMN0916A,PIMO,36,1,1985,resin-filled,
PMN0916A,PIMO,37,2,1984,resin-filled,
PMN0916A,PIMO,38,1,1983,"resin-filled, narrow",
PMN0916A,PIMO,39,1,1982,resin-filled,
PMN0916A,PIMO,40,3,1981,resin-filled,
PMN0916A,PIMO,41,1,1980,resin-filled,
PMN0916A,PIMO,42,0,1979,"resin-filled, crystalized?",
PMN0916A,PIMO,43,2,1978,,
PMN0916A,PIMO,44,1,1977,,
PMN0916A,PIMO,45,1,1976,,
PMN0916A,PIMO,46,3,1975,,
PMN0916A,PIMO,47,2,1974,,
PMN0916A,PIMO,48,6,1973,,
PMN0916A,PIMO,49,3,1972,,
PMN0916A,PIMO,50,1,1971,,
PMN0916A,PIMO,51,0,1970,,
PMN0917A,PIMO,0,0,2021,,
PMN0917A,PIMO,1,5,2020,,
PMN0917A,PIMO,2,1,2019,,
PMN0917A,PIMO,3,0,2018,crack,
PMN0917A,PIMO,4,3,2017,crack,
PMN0917A,PIMO,5,2,2016,crack,
PMN0917A,PIMO,6,1,2015,crack,
PMN0917A,PIMO,7,2,2014,,
PMN0917A,PIMO,8,3,2013,,
PMN0917A,PIMO,9,2,2012,,
PMN0917A,PIMO,10,5,2011,,
PMN0917A,PIMO,11,2,2010,,
PMN0917A,PIMO,12,2,2009,,
PMN0917A,PIMO,13,4,2008,,
PMN0917A,PIMO,14,1,2007,,
PMN0917A,PIMO,15,5,2006,,
PMN0917A,PIMO,16,1,2005,,
PMN0917A,PIMO,17,1,2004,,
PMN0917A,PIMO,18,1,2003,,
PMN0917A,PIMO,19,2,2002,,
PMN0917A,PIMO,20,3,2001,,
PMN0917A,PIMO,21,4,2000,,
PMN0917A,PIMO,22,1,1999,,
PMN0917A,PIMO,23,3,1998,,
PMN0917A,PIMO,24,2,1997,,
PMN0917A,PIMO,25,4,1996,,
PMN0917A,PIMO,26,2,1995,,
PMN0917A,PIMO,27,5,1994,,
PMN0917A,PIMO,28,3,1993,,
PMN0917A,PIMO,29,0,1992,,
PMN0917A,PIMO,30,4,1991,,
PMN0917A,PIMO,31,4,1990,,
PMN0917A,PIMO,32,1,1989,,
PMN0917A,PIMO,33,5,1988,,
PMN0917A,PIMO,34,3,1987,,
PMN0917A,PIMO,35,5,1986,,
PMN0917A,PIMO,36,3,1985,,
PMN0917A,PIMO,37,1,1984,narrow,
PMN0917A,PIMO,38,1,1983,,
PMN0917A,PIMO,39,2,1982,,
PMN0917A,PIMO,40,3,1981,,
PMN0917A,PIMO,41,4,1980,,
PMN0917A,PIMO,42,5,1979,,
PMN0917A,PIMO,43,3,1978,,
PMN0917A,PIMO,44,0,1977,,
PMN0917A,PIMO,45,5,1976,,
PMN0917A,PIMO,46,3,1975,,
PMN0917A,PIMO,47,4,1974,,
PMN0917A,PIMO,48,6,1973,,
PMN0917A,PIMO,49,4,1972,,
PMN0917A,PIMO,50,4,1971,,
PMN0917A,PIMO,51,5,1970,,
PBN1101A,PIBA,0,1,2021,,
PBN1101A,PIBA,1,1,2020,,
PBN1101A,PIBA,2,2,2019,,
PBN1101A,PIBA,3,1,2018,,
PBN1101A,PIBA,4,5,2017,,
PBN1101A,PIBA,5,2,2016,,
PBN1101A,PIBA,6,1,2015,,
PBN1101A,PIBA,7,4,2014,,
PBN1101A,PIBA,8,1,2013,,
PBN1101A,PIBA,9,2,2012,,
PBN1101A,PIBA,10,2,2011,,
PBN1101A,PIBA,11,2,2010,,
PBN1101A,PIBA,12,2,2009,,
PBN1101A,PIBA,13,5,2008,,
PBN1101A,PIBA,14,3,2007,,
PBN1101A,PIBA,15,1,2006,,
PBN1101A,PIBA,16,3,2005,,
PBN1101A,PIBA,17,0,2004,,
PBN1101A,PIBA,18,5,2003,,
PBN1101A,PIBA,19,6,2002,,
PBN1101A,PIBA,20,1,2001,,
PBN1101A,PIBA,21,1,2000,,
PBN1101A,PIBA,22,2,1999,,
PBN1101A,PIBA,23,0,1998,,
PBN1101A,PIBA,24,4,1997,,
PBN1101A,PIBA,25,2,1996,,
PBN1101A,PIBA,26,5,1995,,
PBN1101A,PIBA,27,1,1994,,
PBN1101A,PIBA,28,4,1993,,
PBN1101A,PIBA,29,2,1992,,
PBN1101A,PIBA,30,3,1991,,
PBN1101A,PIBA,31,3,1990,,
PBN1101A,PIBA,32,5,1989,,
PBN1101A,PIBA,33,2,1988,,
PBN1101A,PIBA,34,0,1987,,
PBN1101A,PIBA,35,1,1986,,
PBN1101A,PIBA,36,1,1985,,
PBN1101A,PIBA,37,0,1984,,
PBN1101A,PIBA,38,3,1983,,
PBN1101A,PIBA,39,8,1982,3 doublets,
PBN1101A,PIBA,40,5,1981,,
PBN1101A,PIBA,41,3,1980,,
PBN1101A,PIBA,42,1,1979,,
PBN1101A,PIBA,43,3,1978,,
PBN1101A,PIBA,44,2,1977,,
PBN1101A,PIBA,45,2,1976,,
PBN1101A,PIBA,46,2,1975,,
PBN1101A,PIBA,47,0,1974,,
PBN1101A,PIBA,48,4,1973,,
PBN1101A,PIBA,49,0,1972,,
PBN1101A,PIBA,50,1,1971,narrow,
PBN1101A,PIBA,51,5,1970,narrow,
PBN1102A,PIBA,0,0,2021,,
PBN1102A,PIBA,1,2,2020,,
PBN1102A,PIBA,2,2,2019,,
PBN1102A,PIBA,3,4,2018,,
PBN1102A,PIBA,4,3,2017,,
PBN1102A,PIBA,5,2,2016,,
PBN1102A,PIBA,6,0,2015,,
PBN1102A,PIBA,7,4,2014,,
PBN1102A,PIBA,8,5,2013,,
PBN1102A,PIBA,9,0,2012,,
PBN1102A,PIBA,10,3,2011,,
PBN1102A,PIBA,11,4,2010,,
PBN1102A,PIBA,12,2,2009,,
PBN1102A,PIBA,13,3,2008,,
PBN1102A,PIBA,14,4,2007,resin tube visible at top edge,
PBN1102A,PIBA,15,1,2006,,
PBN1102A,PIBA,16,2,2005,,
PBN1102A,PIBA,17,0,2004,,
PBN1102A,PIBA,18,5,2003,,
PBN1102A,PIBA,19,7,2002,,
PBN1102A,PIBA,20,2,2001,,
PBN1102A,PIBA,21,1,2000,,
PBN1102A,PIBA,22,1,1999,,
PBN1102A,PIBA,23,2,1998,,
PBN1102A,PIBA,24,3,1997,,
PBN1102A,PIBA,25,1,1996,,
PBN1102A,PIBA,26,3,1995,,
PBN1102A,PIBA,27,4,1994,,
PBN1102A,PIBA,28,2,1993,,
PBN1102A,PIBA,29,2,1992,,
PBN1102A,PIBA,30,2,1991,,
PBN1102A,PIBA,31,2,1990,,
PBN1102A,PIBA,32,5,1989,,
PBN1102A,PIBA,33,0,1988,narrow,
PBN1102A,PIBA,34,0,1987,very narrow ring (or possible false ring),
PBN1102A,PIBA,35,4,1986,,
PBN1102A,PIBA,36,3,1985,extremely narrow and faint (or possible false ring),
PBN1102A,PIBA,37,5,1984,,
PBN1102A,PIBA,38,5,1983,,
PBN1102A,PIBA,39,3,1982,,
PBN1102A,PIBA,40,1,1981,,
PBN1102A,PIBA,41,6,1980,very narrow ring (or possible false ring),
PBN1102A,PIBA,42,4,1979,,
PBN1102A,PIBA,43,3,1978,,
PBN1102A,PIBA,44,5,1977,,
PBN1102A,PIBA,45,2,1976,,
PBN1102A,PIBA,46,0,1975,,
PBN1102A,PIBA,47,1,1974,,
PBN1102A,PIBA,48,0,1973,,
PBN1102A,PIBA,49,5,1972,,
PBN1102A,PIBA,50,5,1971,very narrow ring (or possible false ring),
PBN1102A,PIBA,51,0,1970,,
PBN1103A,PIBA,0,0,2021,possible false ring; very narrow,
PBN1103A,PIBA,1,0,2020,very narrow ring,
PBN1103A,PIBA,2,1,2019,,
PBN1103A,PIBA,3,1,2018,,
PBN1103A,PIBA,4,5,2017,,
PBN1103A,PIBA,5,1,2016,,
PBN1103A,PIBA,6,2,2015,,
PBN1103A,PIBA,7,4,2014,,
PBN1103A,PIBA,8,1,2013,,
PBN1103A,PIBA,9,0,2012,,
PBN1103A,PIBA,10,3,2011,,
